"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Spain","31","Area Harvested","1982","Ha","19900.00000",""
"Spain","31","Area Harvested","1981","Ha","19600.00000",""
"Spain","31","Area Harvested","1980","Ha","19300.00000",""
"Spain","31","Area Harvested","1979","Ha","19500.00000",""
"Spain","31","Area Harvested","1978","Ha","20200.00000",""
"Spain","31","Area Harvested","1977","Ha","20200.00000",""
"Spain","31","Area Harvested","1976","Ha","21600.00000",""
"Spain","31","Area Harvested","1975","Ha","23300.00000",""
"Spain","31","Area Harvested","1974","Ha","22800.00000",""
"Spain","31","Area Harvested","1973","Ha","22900.00000",""
"Spain","31","Area Harvested","1972","Ha","22600.00000",""
"Spain","31","Area Harvested","1971","Ha","20500.00000",""
"Spain","31","Area Harvested","1970","Ha","22500.00000",""
"Spain","31","Area Harvested","1969","Ha","17400.00000",""
"Spain","31","Area Harvested","1968","Ha","16500.00000",""
"Spain","31","Area Harvested","1967","Ha","14200.00000",""
"Spain","31","Area Harvested","1966","Ha","15500.00000",""
"Spain","31","Area Harvested","1965","Ha","15100.00000",""
"Spain","31","Area Harvested","1964","Ha","12900.00000",""
"Spain","31","Area Harvested","1963","Ha","11700.00000",""
"Spain","31","Area Harvested","1962","Ha","10800.00000",""
"Spain","31","Area Harvested","1961","Ha","10400.00000",""
"Spain","41","Yield","2007","Hg/Ha","45175.00000","Fc"
"Spain","41","Yield","2006","Hg/Ha","86430.00000","Fc"
"Spain","41","Yield","2005","Hg/Ha","71259.00000","Fc"
"Spain","41","Yield","2004","Hg/Ha","61177.00000","Fc"
"Spain","41","Yield","2003","Hg/Ha","69534.00000","Fc"
"Spain","41","Yield","2002","Hg/Ha","60561.00000","Fc"
"Spain","41","Yield","2001","Hg/Ha","64832.00000","Fc"
"Spain","41","Yield","2000","Hg/Ha","60671.00000","Fc"
"Spain","41","Yield","1999","Hg/Ha","60105.00000","Fc"
"Spain","41","Yield","1998","Hg/Ha","59876.00000","Fc"
"Spain","41","Yield","1997","Hg/Ha","57986.00000","Fc"
"Spain","41","Yield","1996","Hg/Ha","84892.00000","Fc"
"Spain","41","Yield","1995","Hg/Ha","61644.00000","Fc"
"Spain","41","Yield","1994","Hg/Ha","85555.00000","Fc"
"Spain","41","Yield","1993","Hg/Ha","87866.00000","Fc"
"Spain","41","Yield","1992","Hg/Ha","82448.00000","Fc"
"Spain","41","Yield","1991","Hg/Ha","88242.00000","Fc"
"Spain","41","Yield","1990","Hg/Ha","52456.00000","Fc"
"Spain","41","Yield","1989","Hg/Ha","72368.00000","Fc"
"Spain","41","Yield","1988","Hg/Ha","71872.00000","Fc"
"Spain","41","Yield","1987","Hg/Ha","66355.00000","Fc"
"Spain","41","Yield","1986","Hg/Ha","74019.00000","Fc"
"Spain","41","Yield","1985","Hg/Ha","75332.00000","Fc"
"Spain","41","Yield","1984","Hg/Ha","108385.00000","Fc"
"Spain","41","Yield","1983","Hg/Ha","70938.00000","Fc"
"Spain","41","Yield","1982","Hg/Ha","90703.00000","Fc"
"Spain","41","Yield","1981","Hg/Ha","88622.00000","Fc"
"Spain","41","Yield","1980","Hg/Ha","58963.00000","Fc"
"Spain","41","Yield","1979","Hg/Ha","79230.00000","Fc"
"Spain","41","Yield","1978","Hg/Ha","108663.00000","Fc"
"Spain","41","Yield","1977","Hg/Ha","32425.00000","Fc"
"Spain","41","Yield","1976","Hg/Ha","100138.00000","Fc"
"Spain","41","Yield","1975","Hg/Ha","56824.00000","Fc"
"Spain","41","Yield","1974","Hg/Ha","93333.00000","Fc"
"Spain","41","Yield","1973","Hg/Ha","57205.00000","Fc"
"Spain","41","Yield","1972","Hg/Ha","70398.00000","Fc"
"Spain","41","Yield","1971","Hg/Ha","71121.00000","Fc"
"Spain","41","Yield","1970","Hg/Ha","71911.00000","Fc"
"Spain","41","Yield","1969","Hg/Ha","57701.00000","Fc"
"Spain","41","Yield","1968","Hg/Ha","111818.00000","Fc"
"Spain","41","Yield","1967","Hg/Ha","95211.00000","Fc"
"Spain","41","Yield","1966","Hg/Ha","101806.00000","Fc"
"Spain","41","Yield","1965","Hg/Ha","132119.00000","Fc"
"Spain","41","Yield","1964","Hg/Ha","100387.00000","Fc"
"Spain","41","Yield","1963","Hg/Ha","93760.00000","Fc"
"Spain","41","Yield","1962","Hg/Ha","100833.00000","Fc"
"Spain","41","Yield","1961","Hg/Ha","105673.00000","Fc"
"Spain","51","Production Quantity","2007","tonnes","87700.00000",""
"Spain","51","Production Quantity","2006","tonnes","156872.00000",""
"Spain","51","Production Quantity","2005","tonnes","137167.00000",""
"Spain","51","Production Quantity","2004","tonnes","121486.00000",""
"Spain","51","Production Quantity","2003","tonnes","143840.00000",""
"Spain","51","Production Quantity","2002","tonnes","127549.00000",""
"Spain","51","Production Quantity","2001","tonnes","134767.00000",""
"Spain","51","Production Quantity","2000","tonnes","142498.00000",""
"Spain","51","Production Quantity","1999","tonnes","148924.00000",""
"Spain","51","Production Quantity","1998","tonnes","149800.00000",""
"Spain","51","Production Quantity","1997","tonnes","141915.00000",""
"Spain","51","Production Quantity","1996","tonnes","197800.00000",""
"Spain","51","Production Quantity","1995","tonnes","138700.00000",""
"Spain","51","Production Quantity","1994","tonnes","200200.00000",""
"Spain","51","Production Quantity","1993","tonnes","210000.00000",""
"Spain","51","Production Quantity","1992","tonnes","198700.00000",""
"Spain","51","Production Quantity","1991","tonnes","210900.00000",""
"Spain","51","Production Quantity","1990","tonnes","119600.00000",""
"Spain","51","Production Quantity","1989","tonnes","165000.00000",""
"Spain","51","Production Quantity","1988","tonnes","157400.00000",""
"Spain","51","Production Quantity","1987","tonnes","142000.00000",""
"Spain","51","Production Quantity","1986","tonnes","151000.00000",""
"Spain","51","Production Quantity","1985","tonnes","150664.00000",""
"Spain","51","Production Quantity","1984","tonnes","208100.00000",""
"Spain","51","Production Quantity","1983","tonnes","151100.00000",""
"Spain","51","Production Quantity","1982","tonnes","180500.00000",""
"Spain","51","Production Quantity","1981","tonnes","173700.00000",""
"Spain","51","Production Quantity","1980","tonnes","113800.00000",""
"Spain","51","Production Quantity","1979","tonnes","154500.00000",""
"Spain","51","Production Quantity","1978","tonnes","219500.00000",""
"Spain","51","Production Quantity","1977","tonnes","65500.00000",""
"Spain","51","Production Quantity","1976","tonnes","216300.00000",""
"Spain","51","Production Quantity","1975","tonnes","132400.00000",""
"Spain","51","Production Quantity","1974","tonnes","212800.00000",""
"Spain","51","Production Quantity","1973","tonnes","131000.00000",""
"Spain","51","Production Quantity","1972","tonnes","159100.00000",""
"Spain","51","Production Quantity","1971","tonnes","145800.00000",""
"Spain","51","Production Quantity","1970","tonnes","161800.00000",""
"Spain","51","Production Quantity","1969","tonnes","100400.00000",""
"Spain","51","Production Quantity","1968","tonnes","184500.00000",""
"Spain","51","Production Quantity","1967","tonnes","135200.00000",""
"Spain","51","Production Quantity","1966","tonnes","157800.00000",""
"Spain","51","Production Quantity","1965","tonnes","199500.00000",""
"Spain","51","Production Quantity","1964","tonnes","129500.00000",""
"Spain","51","Production Quantity","1963","tonnes","109700.00000",""
"Spain","51","Production Quantity","1962","tonnes","108900.00000",""
"Spain","51","Production Quantity","1961","tonnes","109900.00000",""
"Switzerland","31","Area Harvested","2007","Ha","646.00000",""
"Switzerland","31","Area Harvested","2006","Ha","625.00000",""
"Switzerland","31","Area Harvested","2005","Ha","602.00000",""
"Switzerland","31","Area Harvested","2004","Ha","592.00000",""
"Switzerland","31","Area Harvested","2003","Ha","471.00000",""
"Switzerland","31","Area Harvested","2002","Ha","558.00000",""
"Switzerland","31","Area Harvested","2001","Ha","530.00000",""
"Switzerland","31","Area Harvested","2000","Ha","519.00000",""
"Switzerland","31","Area Harvested","1999","Ha","514.00000",""
"Switzerland","31","Area Harvested","1998","Ha","521.00000",""
"Switzerland","31","Area Harvested","1997","Ha","250.00000","F "
"Switzerland","31","Area Harvested","1996","Ha","655.00000","F "
"Switzerland","31","Area Harvested","1995","Ha","655.00000","F "
"Switzerland","31","Area Harvested","1994","Ha","660.00000","F "
"Switzerland","31","Area Harvested","1993","Ha","660.00000","F "
"Switzerland","31","Area Harvested","1992","Ha","650.00000","F "
"Switzerland","31","Area Harvested","1991","Ha","655.00000","F "
"Switzerland","31","Area Harvested","1990","Ha","795.00000","F "
"Switzerland","31","Area Harvested","1989","Ha","750.00000","F "
"Switzerland","31","Area Harvested","1988","Ha","720.00000","F "
"Switzerland","31","Area Harvested","1987","Ha","700.00000","F "
"Switzerland","31","Area Harvested","1986","Ha","690.00000","F "
"Switzerland","31","Area Harvested","1985","Ha","700.00000","F "
"Switzerland","31","Area Harvested","1984","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1983","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1982","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1981","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1980","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1979","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1978","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1977","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1976","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1975","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1974","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1973","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1972","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1971","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1970","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1969","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1968","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1967","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1966","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1965","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1964","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1963","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1962","Ha","0.00000","NR"
"Switzerland","31","Area Harvested","1961","Ha","0.00000","NR"
"Switzerland","41","Yield","2007","Hg/Ha","99148.00000","Fc"
"Switzerland","41","Yield","2006","Hg/Ha","105504.00000","Fc"
"Switzerland","41","Yield","2005","Hg/Ha","85730.00000","Fc"
"Switzerland","41","Yield","2004","Hg/Ha","119273.00000","Fc"
"Switzerland","41","Yield","2003","Hg/Ha","51167.00000","Fc"
"Switzerland","41","Yield","2002","Hg/Ha","82706.00000","Fc"
"Switzerland","41","Yield","2001","Hg/Ha","23679.00000","Fc"
"Switzerland","41","Yield","2000","Hg/Ha","133429.00000","Fc"
"Switzerland","41","Yield","1999","Hg/Ha","59241.00000","Fc"
"Switzerland","41","Yield","1998","Hg/Ha","80614.00000","Fc"
"Switzerland","41","Yield","1997","Hg/Ha","76880.00000","Fc"
"Switzerland","41","Yield","1996","Hg/Ha","80152.00000","Fc"
"Switzerland","41","Yield","1995","Hg/Ha","66290.00000","Fc"
"Switzerland","41","Yield","1994","Hg/Ha","104530.00000","Fc"
"Switzerland","41","Yield","1993","Hg/Ha","27045.00000","Fc"
"Switzerland","41","Yield","1992","Hg/Ha","145384.00000","Fc"
"Switzerland","41","Yield","1991","Hg/Ha","64122.00000","Fc"
"Switzerland","41","Yield","1990","Hg/Ha","92452.00000","Fc"
"Switzerland","41","Yield","1989","Hg/Ha","189000.00000","Fc"
"Switzerland","41","Yield","1988","Hg/Ha","36805.00000","Fc"
"Switzerland","41","Yield","1987","Hg/Ha","185714.00000","Fc"
"Switzerland","41","Yield","1986","Hg/Ha","72463.00000","Fc"
"Switzerland","41","Yield","1985","Hg/Ha","142857.00000","Fc"
"Switzerland","41","Yield","1984","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1983","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1982","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1981","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1980","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1979","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1978","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1977","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1976","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1975","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1974","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1973","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1972","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1971","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1970","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1969","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1968","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1967","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1966","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1965","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1964","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1963","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1962","Hg/Ha","0.00000","NR"
"Switzerland","41","Yield","1961","Hg/Ha","0.00000","NR"
"Switzerland","51","Production Quantity","2007","tonnes","6405.00000",""
"Switzerland","51","Production Quantity","2006","tonnes","6594.00000",""
"Switzerland","51","Production Quantity","2005","tonnes","5161.00000",""
"Switzerland","51","Production Quantity","2004","tonnes","7061.00000",""
"Switzerland","51","Production Quantity","2003","tonnes","2410.00000",""
"Switzerland","51","Production Quantity","2002","tonnes","4615.00000",""
"Switzerland","51","Production Quantity","2001","tonnes","1255.00000",""
"Switzerland","51","Production Quantity","2000","tonnes","6925.00000",""
"Switzerland","51","Production Quantity","1999","tonnes","3045.00000",""
"Switzerland","51","Production Quantity","1998","tonnes","4200.00000",""
"Switzerland","51","Production Quantity","1997","tonnes","1922.00000",""
"Switzerland","51","Production Quantity","1996","tonnes","5250.00000",""
"Switzerland","51","Production Quantity","1995","tonnes","4342.00000",""
"Switzerland","51","Production Quantity","1994","tonnes","6899.00000",""
"Switzerland","51","Production Quantity","1993","tonnes","1785.00000",""
"Switzerland","51","Production Quantity","1992","tonnes","9450.00000",""
"Switzerland","51","Production Quantity","1991","tonnes","4200.00000",""
"Switzerland","51","Production Quantity","1990","tonnes","7350.00000",""
"Switzerland","51","Production Quantity","1989","tonnes","14175.00000",""
"Switzerland","51","Production Quantity","1988","tonnes","2650.00000",""
"Switzerland","51","Production Quantity","1987","tonnes","13000.00000",""
"Switzerland","51","Production Quantity","1986","tonnes","5000.00000",""
"Switzerland","51","Production Quantity","1985","tonnes","10000.00000",""
"Switzerland","51","Production Quantity","1984","tonnes","6000.00000",""
"Switzerland","51","Production Quantity","1983","tonnes","11000.00000",""
"Switzerland","51","Production Quantity","1982","tonnes","6000.00000",""
"Switzerland","51","Production Quantity","1981","tonnes","8000.00000",""
"Switzerland","51","Production Quantity","1980","tonnes","6000.00000",""
"Switzerland","51","Production Quantity","1979","tonnes","5000.00000",""
"Switzerland","51","Production Quantity","1978","tonnes","5500.00000",""
"Switzerland","51","Production Quantity","1977","tonnes","6000.00000",""
"Switzerland","51","Production Quantity","1976","tonnes","9000.00000",""
"Switzerland","51","Production Quantity","1975","tonnes","1000.00000",""
"Switzerland","51","Production Quantity","1974","tonnes","2000.00000",""
"Switzerland","51","Production Quantity","1973","tonnes","5500.00000",""
"Switzerland","51","Production Quantity","1972","tonnes","9500.00000",""
"Switzerland","51","Production Quantity","1971","tonnes","11000.00000",""
"Switzerland","51","Production Quantity","1970","tonnes","7500.00000",""
"Switzerland","51","Production Quantity","1969","tonnes","12000.00000",""
"Switzerland","51","Production Quantity","1968","tonnes","11000.00000",""
"Switzerland","51","Production Quantity","1967","tonnes","5500.00000",""
"Switzerland","51","Production Quantity","1966","tonnes","5000.00000",""
"Switzerland","51","Production Quantity","1965","tonnes","5000.00000",""
"Switzerland","51","Production Quantity","1964","tonnes","6000.00000",""
"Switzerland","51","Production Quantity","1963","tonnes","13000.00000",""
"Switzerland","51","Production Quantity","1962","tonnes","3000.00000",""
"Switzerland","51","Production Quantity","1961","tonnes","12000.00000",""
"Syrian Arab Republic","31","Area Harvested","2007","Ha","13664.00000",""
"Syrian Arab Republic","31","Area Harvested","2006","Ha","13944.00000",""
"Syrian Arab Republic","31","Area Harvested","2005","Ha","13330.00000",""
"Syrian Arab Republic","31","Area Harvested","2004","Ha","13100.00000",""
"Syrian Arab Republic","31","Area Harvested","2003","Ha","12900.00000",""
"Syrian Arab Republic","31","Area Harvested","2002","Ha","12612.00000",""
"Syrian Arab Republic","31","Area Harvested","2001","Ha","12500.00000",""
"Syrian Arab Republic","31","Area Harvested","2000","Ha","12420.00000",""
"Syrian Arab Republic","31","Area Harvested","1999","Ha","12399.00000",""
"Syrian Arab Republic","31","Area Harvested","1998","Ha","12409.00000",""
"Syrian Arab Republic","31","Area Harvested","1997","Ha","9000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1996","Ha","8800.00000","F "
"Syrian Arab Republic","31","Area Harvested","1995","Ha","8600.00000","F "
"Syrian Arab Republic","31","Area Harvested","1994","Ha","8300.00000","F "
"Syrian Arab Republic","31","Area Harvested","1993","Ha","8000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1992","Ha","10800.00000","F "
"Syrian Arab Republic","31","Area Harvested","1991","Ha","10100.00000","F "
"Syrian Arab Republic","31","Area Harvested","1990","Ha","10100.00000","F "
"Syrian Arab Republic","31","Area Harvested","1989","Ha","9600.00000","F "
"Syrian Arab Republic","31","Area Harvested","1988","Ha","10900.00000","F "
"Syrian Arab Republic","31","Area Harvested","1987","Ha","9900.00000","F "
"Syrian Arab Republic","31","Area Harvested","1986","Ha","9900.00000","F "
"Syrian Arab Republic","31","Area Harvested","1985","Ha","10100.00000","F "
"Syrian Arab Republic","31","Area Harvested","1984","Ha","13700.00000",""
"Syrian Arab Republic","31","Area Harvested","1983","Ha","12800.00000",""
"Syrian Arab Republic","31","Area Harvested","1982","Ha","13475.00000",""
"Syrian Arab Republic","31","Area Harvested","1981","Ha","13159.00000",""
"Syrian Arab Republic","31","Area Harvested","1980","Ha","12732.00000",""
"Syrian Arab Republic","31","Area Harvested","1979","Ha","12365.00000",""
"Syrian Arab Republic","31","Area Harvested","1978","Ha","12320.00000",""
"Syrian Arab Republic","31","Area Harvested","1977","Ha","11888.00000",""
"Syrian Arab Republic","31","Area Harvested","1976","Ha","11339.00000",""
"Syrian Arab Republic","31","Area Harvested","1975","Ha","10783.00000",""
"Syrian Arab Republic","31","Area Harvested","1974","Ha","10537.00000",""
"Syrian Arab Republic","31","Area Harvested","1973","Ha","10274.00000",""
"Syrian Arab Republic","31","Area Harvested","1972","Ha","10797.00000",""
"Syrian Arab Republic","31","Area Harvested","1971","Ha","10250.00000",""
"Syrian Arab Republic","31","Area Harvested","1970","Ha","9816.00000",""
"Syrian Arab Republic","31","Area Harvested","1969","Ha","10685.00000",""
"Syrian Arab Republic","31","Area Harvested","1968","Ha","10148.00000",""
"Syrian Arab Republic","31","Area Harvested","1967","Ha","9856.00000",""
"Syrian Arab Republic","31","Area Harvested","1966","Ha","9540.00000",""
"Syrian Arab Republic","31","Area Harvested","1965","Ha","6000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1964","Ha","10000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1963","Ha","10000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1962","Ha","10000.00000","F "
"Syrian Arab Republic","31","Area Harvested","1961","Ha","10000.00000","F "
"Syrian Arab Republic","41","Yield","2007","Hg/Ha","82507.00000","Fc"
"Syrian Arab Republic","41","Yield","2006","Hg/Ha","70666.00000","Fc"
"Syrian Arab Republic","41","Yield","2005","Hg/Ha","49147.00000","Fc"
"Syrian Arab Republic","41","Yield","2004","Hg/Ha","57786.00000","Fc"
"Syrian Arab Republic","41","Yield","2003","Hg/Ha","81317.00000","Fc"
"Syrian Arab Republic","41","Yield","2002","Hg/Ha","80004.00000","Fc"
"Syrian Arab Republic","41","Yield","2001","Hg/Ha","52818.00000","Fc"
"Syrian Arab Republic","41","Yield","2000","Hg/Ha","63504.00000","Fc"
"Syrian Arab Republic","41","Yield","1999","Hg/Ha","50741.00000","Fc"
"Syrian Arab Republic","41","Yield","1998","Hg/Ha","54147.00000","Fc"
"Syrian Arab Republic","41","Yield","1997","Hg/Ha","38508.00000","Fc"
"Syrian Arab Republic","41","Yield","1996","Hg/Ha","94711.00000","Fc"
"Syrian Arab Republic","41","Yield","1995","Hg/Ha","35339.00000","Fc"
"Syrian Arab Republic","41","Yield","1994","Hg/Ha","70904.00000","Fc"
"Syrian Arab Republic","41","Yield","1993","Hg/Ha","78000.00000","Fc"
"Syrian Arab Republic","41","Yield","1992","Hg/Ha","91037.00000","Fc"
"Syrian Arab Republic","41","Yield","1991","Hg/Ha","55148.00000","Fc"
"Syrian Arab Republic","41","Yield","1990","Hg/Ha","71980.00000","Fc"
"Syrian Arab Republic","41","Yield","1989","Hg/Ha","40625.00000","Fc"
"Syrian Arab Republic","41","Yield","1988","Hg/Ha","81269.00000","Fc"
"Syrian Arab Republic","41","Yield","1987","Hg/Ha","25724.00000","Fc"
"Syrian Arab Republic","41","Yield","1986","Hg/Ha","64335.00000","Fc"
"Syrian Arab Republic","41","Yield","1985","Hg/Ha","79717.00000","Fc"
"Syrian Arab Republic","41","Yield","1984","Hg/Ha","37251.00000","Fc"
"Syrian Arab Republic","41","Yield","1983","Hg/Ha","61400.00000","Fc"
"Syrian Arab Republic","41","Yield","1982","Hg/Ha","60451.00000","Fc"
"Syrian Arab Republic","41","Yield","1981","Hg/Ha","37052.00000","Fc"
"Syrian Arab Republic","41","Yield","1980","Hg/Ha","38072.00000","Fc"
"Syrian Arab Republic","41","Yield","1979","Hg/Ha","37282.00000","Fc"
"Syrian Arab Republic","41","Yield","1978","Hg/Ha","38459.00000","Fc"
"Syrian Arab Republic","41","Yield","1977","Hg/Ha","27286.00000","Fc"
"Syrian Arab Republic","41","Yield","1976","Hg/Ha","40823.00000","Fc"
"Syrian Arab Republic","41","Yield","1975","Hg/Ha","49531.00000","Fc"
"Syrian Arab Republic","41","Yield","1974","Hg/Ha","31234.00000","Fc"
"Syrian Arab Republic","41","Yield","1973","Hg/Ha","28229.00000","Fc"
"Syrian Arab Republic","41","Yield","1972","Hg/Ha","36580.00000","Fc"
"Syrian Arab Republic","41","Yield","1971","Hg/Ha","30516.00000","Fc"
"Syrian Arab Republic","41","Yield","1970","Hg/Ha","22049.00000","Fc"
"Syrian Arab Republic","41","Yield","1969","Hg/Ha","12236.00000","Fc"
"Syrian Arab Republic","41","Yield","1968","Hg/Ha","18986.00000","Fc"
"Syrian Arab Republic","41","Yield","1967","Hg/Ha","22561.00000","Fc"
"Syrian Arab Republic","41","Yield","1966","Hg/Ha","15723.00000","Fc"
"Syrian Arab Republic","41","Yield","1965","Hg/Ha","15444.00000","Fc"
"Syrian Arab Republic","41","Yield","1964","Hg/Ha","28905.00000","Fc"
"Syrian Arab Republic","41","Yield","1963","Hg/Ha","27633.00000","Fc"
"Syrian Arab Republic","41","Yield","1962","Hg/Ha","43406.00000","Fc"
"Syrian Arab Republic","41","Yield","1961","Hg/Ha","18427.00000","Fc"
"Syrian Arab Republic","51","Production Quantity","2007","tonnes","112738.00000",""
"Syrian Arab Republic","51","Production Quantity","2006","tonnes","98538.00000",""
"Syrian Arab Republic","51","Production Quantity","2005","tonnes","65513.00000",""
"Syrian Arab Republic","51","Production Quantity","2004","tonnes","75700.00000",""
"Syrian Arab Republic","51","Production Quantity","2003","tonnes","104900.00000",""
"Syrian Arab Republic","51","Production Quantity","2002","tonnes","100902.00000",""
"Syrian Arab Republic","51","Production Quantity","2001","tonnes","66023.00000",""
"Syrian Arab Republic","51","Production Quantity","2000","tonnes","78873.00000",""
"Syrian Arab Republic","51","Production Quantity","1999","tonnes","62914.00000",""
"Syrian Arab Republic","51","Production Quantity","1998","tonnes","67192.00000",""
"Syrian Arab Republic","51","Production Quantity","1997","tonnes","34658.00000",""
"Syrian Arab Republic","51","Production Quantity","1996","tonnes","83346.00000",""
"Syrian Arab Republic","51","Production Quantity","1995","tonnes","30392.00000",""
"Syrian Arab Republic","51","Production Quantity","1994","tonnes","58851.00000",""
"Syrian Arab Republic","51","Production Quantity","1993","tonnes","62400.00000",""
"Syrian Arab Republic","51","Production Quantity","1992","tonnes","98321.00000",""
"Syrian Arab Republic","51","Production Quantity","1991","tonnes","55700.00000",""
"Syrian Arab Republic","51","Production Quantity","1990","tonnes","72700.00000",""
"Syrian Arab Republic","51","Production Quantity","1989","tonnes","39000.00000",""
"Syrian Arab Republic","51","Production Quantity","1988","tonnes","88584.00000",""
"Syrian Arab Republic","51","Production Quantity","1987","tonnes","25467.00000",""
"Syrian Arab Republic","51","Production Quantity","1986","tonnes","63692.00000",""
"Syrian Arab Republic","51","Production Quantity","1985","tonnes","80515.00000",""
"Syrian Arab Republic","51","Production Quantity","1984","tonnes","51034.00000",""
"Syrian Arab Republic","51","Production Quantity","1983","tonnes","78593.00000",""
"Syrian Arab Republic","51","Production Quantity","1982","tonnes","81458.00000",""
"Syrian Arab Republic","51","Production Quantity","1981","tonnes","48758.00000",""
"Syrian Arab Republic","51","Production Quantity","1980","tonnes","48474.00000",""
"Syrian Arab Republic","51","Production Quantity","1979","tonnes","46100.00000",""
"Syrian Arab Republic","51","Production Quantity","1978","tonnes","47382.00000",""
"Syrian Arab Republic","51","Production Quantity","1977","tonnes","32438.00000",""
"Syrian Arab Republic","51","Production Quantity","1976","tonnes","46290.00000",""
"Syrian Arab Republic","51","Production Quantity","1975","tonnes","53410.00000",""
"Syrian Arab Republic","51","Production Quantity","1974","tonnes","32912.00000",""
"Syrian Arab Republic","51","Production Quantity","1973","tonnes","29003.00000",""
"Syrian Arab Republic","51","Production Quantity","1972","tonnes","39496.00000",""
"Syrian Arab Republic","51","Production Quantity","1971","tonnes","31279.00000",""
"Syrian Arab Republic","51","Production Quantity","1970","tonnes","21644.00000",""
"Syrian Arab Republic","51","Production Quantity","1969","tonnes","13075.00000",""
"Syrian Arab Republic","51","Production Quantity","1968","tonnes","19267.00000",""
"Syrian Arab Republic","51","Production Quantity","1967","tonnes","22237.00000",""
"Syrian Arab Republic","51","Production Quantity","1966","tonnes","15000.00000",""
"Syrian Arab Republic","51","Production Quantity","1965","tonnes","9267.00000",""
"Syrian Arab Republic","51","Production Quantity","1964","tonnes","28906.00000",""
"Syrian Arab Republic","51","Production Quantity","1963","tonnes","27634.00000",""
"Syrian Arab Republic","51","Production Quantity","1962","tonnes","43407.00000",""
"Syrian Arab Republic","51","Production Quantity","1961","tonnes","18428.00000",""
"Tajikistan","31","Area Harvested","2007","Ha","9500.00000",""
"Tajikistan","31","Area Harvested","2006","Ha","8200.00000",""
"Tajikistan","31","Area Harvested","2005","Ha","8200.00000",""
"Tajikistan","31","Area Harvested","2004","Ha","8000.00000",""
"Tajikistan","31","Area Harvested","2003","Ha","8300.00000",""
"Tajikistan","31","Area Harvested","2002","Ha","8000.00000",""
"Tajikistan","31","Area Harvested","2001","Ha","6900.00000",""
"Tajikistan","31","Area Harvested","2000","Ha","9000.00000",""
"Tajikistan","31","Area Harvested","1999","Ha","7500.00000",""
"Tajikistan","31","Area Harvested","1998","Ha","6400.00000",""
"Tajikistan","31","Area Harvested","1997","Ha","6000.00000",""
"Tajikistan","31","Area Harvested","1996","Ha","8900.00000",""
"Tajikistan","31","Area Harvested","1995","Ha","9000.00000",""
"Tajikistan","31","Area Harvested","1994","Ha","8100.00000",""
